ROUND,AI RANK,STATE,INSTITUTE,COURSE,QUOTA,CATEGORY,FEE,STIPEND,BOND YRS,BEDS
3,31435,Uttar Pradesh,"BRD Med Coll, Gorakhpur",DORTHO,AIQ,GEN,"₹ 24,000","₹ 1,10,646",2,1050
3,31438,Kerala,"Medical College, Trivandrum",OPHTHALMOLOGY,AIQ,EWS,"₹ 69,470","₹ 57,876",1,2126
3,31439,Uttar Pradesh,"Max Super Spec Hospital, Noida",DCH(NBEMS),NBE Diploma,GEN,"₹ 1,25,000","₹ 60,000",0,504
3,31442,Maharashtra,"Grant Med Coll, Mumbai",PATHOLOGY,AIQ,GEN,"₹ 1,57,100","₹ 93,559",1,2844
3,31445,Goa,"Goa Med Coll, Panaji",GENERAL SURGERY,AIQ,SC,"₹ 1,22,522","₹ 80,000",1,1160
3,31446,Uttar Pradesh,"Manayawar Kanshi Ram,Kanpur Nagar",DGO(NBEMS),NBE Diploma,OBC,"₹ 1,25,000","₹ 70,000",0,100
3,31447,Gujarat,"Govt Med Coll, Surat",PATHOLOGY,AIQ,GEN,"₹ 30,000","₹ 1,00,800",1,1150
3,31449,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",RADIO DIAGNOSIS,MNG,GEN,"₹ 48,00,000","₹ 48,000",0,1180
3,31450,Maharashtra,"BVDU, Pune",PAEDIATRICS,MNG,GEN,"₹ 35,73,590","₹ 86,000",1,856
3,31451,West Bengal,"Chittaranjan SevaSadan,Kolkata",DCH(NBEMS),NBE Diploma,OBC,"₹ 1,25,000","₹ 61,635",0,-
3,31452,Odisha,"SCB, Cuttack",PSYCHIATRY,AIQ,EWS,"₹ 35,000","₹ 73,042",2,2106
3,31456,Madhya Pradesh,"Govt Med Coll, Datia",ANAESTHESIOLOGY,AIQ,EWS,"₹ 1,01,500","₹ 75,444",1,540
3,31458,Jammu and Kashmir,"Govt Med Coll, Jammu",ENT,AIQ,EWS,"₹ 25,000","₹ 63,240",0,2663
3,31460,Karnataka,"Shri Atal Bihari Vajpayee, BLR",PSYCHIATRY,AIQ,EWS,"₹ 1,23,400","₹ 56,250",1,956
3,31461,Uttar Pradesh,"DrMohanlal Mem EyeHosp,Aligarh",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 55,000",0,300
3,31463,Uttar Pradesh,"Gupta Surgical Hosp,Imiliya",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 40,000",0,150
3,31464,Madhya Pradesh,"Retina Spec Hospital, Indore",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 75,444",0,28
3,31468,Assam,"Health City Hospital, Guwahati",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 52,000",0,200
3,31471,Maharashtra,"DY Patil, Kolhapur",PAEDIATRICS,MNG,GEN,"₹ 23,30,000","₹ 86,629",0,800
3,31473,Maharashtra,"JagjivanRamRailwayHosp, Mumbai",DNBANAESTHESIOLOGY,DNB Post MBBS,EWS,"₹ 1,25,000","₹ 1,02,838",0,361
3,31474,Maharashtra,"Dr AmbedkarCentRlwyHosp, MUM",DNBANAESTHESIOLOGY,DNB Post MBBS,OBC,"₹ 1,25,000","₹ 95,358",0,366
3,31477,Tamil Nadu,"Stanley Med Coll, Chennai",PATHOLOGY,AIQ,GEN,"₹ 50,000","₹ 54,025",2,1661
3,31478,Tamil Nadu,"Preethi Hospital, Madurai",DNBORTHOPAEDICS,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 48,000",0,214
3,31482,Karnataka,"Kasturba Med Coll, Manipal",GENERAL MEDICINE,NRI,GEN,"₹ 51,25,600","₹ 56,250",0,2032
3,31488,Telangana,"Osmania Med Coll, Hyderabad",OBG,AIQ,ST,"₹ 15,000","₹ 67,032",1,4800
3,31491,Tamil Nadu,"Billroth Hospital, Chennai",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 50,923",0,350
3,31492,Bihar,"Sadar Hospital, Gopalganj,Bihar",DGO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000","₹ 82,000",2,-
3,31495,Kerala,"Amrita School of Med, Kochi",ANAESTHESIOLOGY,MNG,GEN,"₹ 29,00,000","₹ 48,000",0,1110
3,31496,Tamil Nadu,"MGM Health Care, Aminjikarai",DTBCD(NBEMS),NBE Diploma,GEN,"₹ 1,25,000","₹ 52,451",0,407
3,31497,Uttar Pradesh,"YatharthSS, Sec 1,GreatrNoida",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 80,000",0,450
3,31501,Tamil Nadu,"KMC SpecHosp,Cantonment,Trichy",DGO(NBEMS),NBE Diploma,GEN,"₹ 1,25,000","₹ 45,000",0,300
3,31505,Uttar Pradesh,"IMS(BHU), Varanasi",OBG,BHU,GEN,"₹ 48,226","₹ 1,12,054",0,2424
3,31511,Maharashtra,"Wockhardt Hospitals, Thane, MH",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 75,000",0,350
3,31512,Kerala,"Govt Med Coll, Kozhikode",PHYSIOLOGY,AIQ,SC,"₹ 69,470","₹ 57,876",1,3025
3,31517,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBFAMILY MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 48,000",0,745
3,31519,West Bengal,"Apollo Gleneagles, Kolkata",DNBENT,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 61,634",0,750
3,31520,Maharashtra,"Govt Med Coll, Miraj",PAEDIATRICS,AIQ,SC,"₹ 1,57,100","₹ 93,559",1,725
